Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment,Unnamed: 13
2025.01.17 16:45:00,1180.0,USDJPY!,buy,in,0.05,156.112,1180.0,- 0.35,0.0,0.00,9 759.29,,
2025.01.17 23:30:00,1181.0,USDJPY!,sell,out,0.05,156.183,1181.0,- 0.35,0.0, 2.27,9 761.21,,
2025.01.20 03:10:00,1182.0,USDJPY!,sell,in,0.05,155.926,1182.0,- 0.35,0.0,0.00,9 760.86,,
2025.01.20 08:45:00,1183.0,USDJPY!,buy,out,0.05,156.182,1183.0,- 0.35,0.0,- 8.20,9 752.31,,
2025.01.20 11:20:00,1184.0,USDJPY!,buy,in,0.05,156.276,1184.0,- 0.35,0.0,0.00,9 751.96,,
2025.01.20 16:00:00,1185.0,USDJPY!,sell,out,0.05,155.721,1185.0,- 0.35,0.0,- 17.82,9 733.79,,
2025.01.21 01:10:00,1186.0,USDJPY!,sell,in,0.05,155.459,1186.0,- 0.35,0.0,0.00,9 733.44,,
2025.01.21 08:35:00,1187.0,USDJPY!,buy,out,0.05,155.49,1187.0,- 0.35,0.0,- 1.00,9 732.09,,
2025.01.21 09:30:00,1188.0,USDJPY!,buy,in,0.05,155.604,1188.0,- 0.35,0.0,0.00,9 731.74,,
2025.01.21 15:35:00,1189.0,USDJPY!,sell,out,0.05,155.572,1189.0,- 0.35,0.0,- 1.03,9 730.36,,
2025.01.21 17:55:00,1190.0,USDJPY!,sell,in,0.05,155.303,1190.0,- 0.35,0.0,0.00,9 730.01,,
2025.01.21 21:20:00,1191.0,USDJPY!,buy,out,0.05,155.545,1191.0,- 0.35,0.0,- 7.78,9 721.88,,
2025.01.22 01:50:00,1192.0,USDJPY!,buy,in,0.05,155.764,1192.0,- 0.35,0.0,0.00,9 721.53,,
2025.01.22 10:40:00,1193.0,USDJPY!,sell,out,0.05,155.553,1193.0,- 0.35,0.0,- 6.78,9 714.40,,
2025.01.22 16:35:00,1194.0,USDJPY!,buy,in,0.05,156.07,1194.0,- 0.35,0.0,0.00,9 714.05,,
2025.01.23 00:15:02,1195.0,USDJPY!,sell,out,0.05,156.41,1195.0,- 0.35,0.0, 10.87,9 724.57,,
2025.01.23 02:10:00,1196.0,USDJPY!,sell,in,0.05,156.337,1196.0,- 0.35,0.0,0.00,9 724.22,,
2025.01.23 05:30:00,1197.0,USDJPY!,buy,out,0.05,156.542,1197.0,- 0.35,0.0,- 6.55,9 717.32,,
2025.01.23 06:30:00,1198.0,USDJPY!,buy,in,0.05,156.56,1198.0,- 0.35,0.0,0.00,9 716.97,,
2025.01.23 11:00:00,1199.0,USDJPY!,sell,out,0.05,156.487,1199.0,- 0.35,0.0,- 2.33,9 714.29,,
2025.01.23 11:55:00,1200.0,USDJPY!,sell,in,0.05,156.375,1200.0,- 0.35,0.0,0.00,9 713.94,,
2025.01.24 01:55:00,1201.0,USDJPY!,buy,out,0.05,156.17,1201.0,- 0.35,0.0, 6.56,9 720.15,,
2025.01.24 03:00:00,1202.0,USDJPY!,buy,in,0.05,156.25,1202.0,- 0.35,0.0,0.00,9 719.80,,
2025.01.24 05:30:03,1203.0,USDJPY!,sell,out,0.05,155.741,1203.0,- 0.35,0.0,- 16.34,9 703.11,sl 155.743,
2025.01.24 06:00:00,1204.0,USDJPY!,sell,in,0.05,155.478,1204.0,- 0.35,0.0,0.00,9 702.76,,
2025.01.24 12:20:00,1205.0,USDJPY!,buy,out,0.05,155.837,1205.0,- 0.35,0.0,- 11.52,9 690.89,,
2025.01.24 13:10:00,1206.0,USDJPY!,buy,in,0.05,156.071,1206.0,- 0.35,0.0,0.00,9 690.54,,
2025.01.24 18:35:00,1207.0,USDJPY!,sell,out,0.05,155.619,1207.0,- 0.35,0.0,- 14.52,9 675.67,,
2025.01.24 19:15:00,1208.0,USDJPY!,sell,in,0.05,155.533,1208.0,- 0.35,0.0,0.00,9 675.32,,
2025.01.24 23:30:00,1209.0,USDJPY!,buy,out,0.05,155.947,1209.0,- 0.35,0.0,- 13.27,9 661.70,,
2025.01.27 02:30:00,1210.0,USDJPY!,sell,in,0.05,155.523,1210.0,- 0.35,0.0,0.00,9 661.35,,
2025.01.27 06:20:03,1211.0,USDJPY!,buy,out,0.05,155.868,1211.0,- 0.35,0.0,- 11.07,9 649.93,,
2025.01.27 06:45:00,1212.0,USDJPY!,buy,in,0.05,155.957,1212.0,- 0.35,0.0,0.00,9 649.58,,
2025.01.27 10:31:53,1213.0,USDJPY!,sell,out,0.05,155.288,1213.0,- 0.35,0.0,- 21.54,9 627.69,sl 155.289,
2025.01.27 11:10:00,1214.0,USDJPY!,sell,in,0.05,154.907,1214.0,- 0.35,0.0,0.00,9 627.34,,
2025.01.27 17:40:00,1215.0,USDJPY!,buy,out,0.05,154.677,1215.0,- 0.35,0.0, 7.43,9 634.42,,
2025.01.27 21:15:00,1216.0,USDJPY!,buy,in,0.05,154.576,1216.0,- 0.35,0.0,0.00,9 634.07,,
2025.01.28 12:25:00,1217.0,USDJPY!,sell,out,0.05,155.388,1217.0,- 0.35,0.0, 26.13,9 659.85,,
2025.01.28 12:30:00,1218.0,USDJPY!,sell,in,0.05,155.327,1218.0,- 0.35,0.0,0.00,9 659.50,,
2025.01.28 17:30:00,1219.0,USDJPY!,buy,out,0.05,155.583,1219.0,- 0.35,0.0,- 8.23,9 650.92,,
2025.01.28 19:05:00,1220.0,USDJPY!,buy,in,0.05,155.68,1220.0,- 0.35,0.0,0.00,9 650.57,,
2025.01.29 00:00:00,1221.0,USDJPY!,sell,out,0.05,155.505,1221.0,- 0.35,0.0,- 5.63,9 644.59,,
2025.01.29 04:00:00,1222.0,USDJPY!,buy,in,0.05,155.716,1222.0,- 0.35,0.0,0.00,9 644.24,,
2025.01.29 05:40:43,1223.0,USDJPY!,sell,out,0.05,155.337,1223.0,- 0.35,0.0,- 12.20,9 631.69,sl 155.340,
2025.01.29 06:50:00,1224.0,USDJPY!,sell,in,0.05,155.272,1224.0,- 0.35,0.0,0.00,9 631.34,,
2025.01.29 12:05:00,1225.0,USDJPY!,buy,out,0.05,155.367,1225.0,- 0.35,0.0,- 3.06,9 627.93,,
2025.01.29 13:35:01,1226.0,USDJPY!,buy,in,0.05,155.427,1226.0,- 0.35,0.0,0.00,9 627.58,,
2025.01.29 17:15:00,1227.0,USDJPY!,sell,out,0.05,155.183,1227.0,- 0.35,0.0,- 7.86,9 619.37,,
2025.01.29 18:00:00,1228.0,USDJPY!,sell,in,0.05,155.01,1228.0,- 0.35,0.0,0.00,9 619.02,,
2025.01.29 21:35:40,1229.0,USDJPY!,buy,out,0.05,155.522,1229.0,- 0.35,0.0,- 16.46,9 602.21,sl 155.521,
2025.01.30 02:30:00,1230.0,USDJPY!,sell,in,0.05,154.89,1230.0,- 0.35,0.0,0.00,9 601.86,,
2025.01.31 06:55:00,1231.0,USDJPY!,buy,out,0.05,154.444,1231.0,- 0.35,0.0, 14.44,9 615.95,,
2025.01.31 07:00:00,1232.0,USDJPY!,buy,in,0.05,154.448,1232.0,- 0.35,0.0,0.00,9 615.60,,
2025.01.31 17:30:00,1233.0,USDJPY!,sell,out,0.05,154.573,1233.0,- 0.35,0.0, 4.04,9 619.29,,
2025.01.31 21:55:00,1234.0,USDJPY!,buy,in,0.05,155.15,1234.0,- 0.35,0.0,0.00,9 618.94,,
2025.01.31 23:30:00,1235.0,USDJPY!,sell,out,0.05,155.151,1235.0,- 0.35,0.0, 0.03,9 618.62,,
2025.02.03 02:05:00,1236.0,USDJPY!,buy,in,0.05,155.447,1236.0,- 0.35,0.0,0.00,9 618.27,,
2025.02.03 07:45:00,1237.0,USDJPY!,sell,out,0.05,155.474,1237.0,- 0.35,0.0, 0.87,9 618.79,,
2025.02.03 11:45:00,1238.0,USDJPY!,sell,in,0.05,155.114,1238.0,- 0.35,0.0,0.00,9 618.44,,
2025.02.03 20:30:00,1239.0,USDJPY!,buy,out,0.05,154.79,1239.0,- 0.35,0.0, 10.47,9 628.56,,
2025.02.03 20:45:00,1240.0,USDJPY!,buy,in,0.05,154.921,1240.0,- 0.35,0.0,0.00,9 628.21,,
2025.02.03 23:45:00,1241.0,USDJPY!,sell,out,0.05,154.671,1241.0,- 0.35,0.0,- 8.08,9 619.78,,
2025.02.04 01:25:00,1242.0,USDJPY!,buy,in,0.05,155.189,1242.0,- 0.35,0.0,0.00,9 619.43,,
2025.02.04 07:15:00,1243.0,USDJPY!,sell,out,0.05,154.984,1243.0,- 0.35,0.0,- 6.61,9 612.47,,
2025.02.04 14:15:00,1244.0,USDJPY!,buy,in,0.05,155.379,1244.0,- 0.35,0.0,0.00,9 612.12,,
2025.02.04 16:25:00,1245.0,USDJPY!,sell,out,0.05,155.139,1245.0,- 0.35,0.0,- 7.73,9 604.04,,
2025.02.04 16:30:00,1246.0,USDJPY!,sell,in,0.05,155.094,1246.0,- 0.35,0.0,0.00,9 603.69,,
2025.02.05 01:20:00,1247.0,USDJPY!,buy,out,0.05,154.444,1247.0,- 0.35,0.0, 21.04,9 624.38,,
2025.02.05 03:15:00,1248.0,USDJPY!,sell,in,0.05,153.584,1248.0,- 0.35,0.0,0.00,9 624.03,,
2025.02.05 16:00:00,1249.0,USDJPY!,buy,out,0.05,153.048,1249.0,- 0.35,0.0, 17.51,9 641.19,,
2025.02.05 18:00:00,1250.0,USDJPY!,sell,in,0.05,152.138,1250.0,- 0.35,0.0,0.00,9 640.84,,
2025.02.05 22:50:00,1251.0,USDJPY!,buy,out,0.05,152.762,1251.0,- 0.35,0.0,- 20.42,9 620.07,,
2025.02.06 03:45:00,1252.0,USDJPY!,sell,in,0.05,151.916,1252.0,- 0.35,0.0,0.00,9 619.72,,
2025.02.06 08:50:00,1253.0,USDJPY!,buy,out,0.05,152.539,1253.0,- 0.35,0.0,- 20.42,9 598.95,,
2025.02.06 09:20:00,1254.0,USDJPY!,buy,in,0.05,152.644,1254.0,- 0.35,0.0,0.00,9 598.60,,
2025.02.06 13:45:00,1255.0,USDJPY!,sell,out,0.05,152.408,1255.0,- 0.35,0.0,- 7.74,9 590.51,,
2025.02.06 15:45:00,1256.0,USDJPY!,sell,in,0.05,152.237,1256.0,- 0.35,0.0,0.00,9 590.16,,
2025.02.07 04:20:00,1257.0,USDJPY!,buy,out,0.05,151.726,1257.0,- 0.35,0.0, 16.84,9 606.65,,
2025.02.07 06:50:00,1258.0,USDJPY!,buy,in,0.05,151.696,1258.0,- 0.35,0.0,0.00,9 606.30,,
2025.02.07 15:30:07,1259.0,USDJPY!,sell,out,0.05,151.329,1259.0,- 0.35,0.0,- 12.13,9 593.82,sl 151.329,
2025.02.07 17:05:00,1260.0,USDJPY!,sell,in,0.05,151.31,1260.0,- 0.35,0.0,0.00,9 593.47,,
2025.02.07 23:30:00,1261.0,USDJPY!,buy,out,0.05,151.361,1261.0,- 0.35,0.0,- 1.68,9 591.44,,
2025.02.10 01:50:00,1262.0,USDJPY!,buy,in,0.05,151.76,1262.0,- 0.35,0.0,0.00,9 591.09,,
2025.02.10 08:45:00,1263.0,USDJPY!,sell,out,0.05,151.804,1263.0,- 0.35,0.0, 1.45,9 592.19,,
2025.02.10 15:50:00,1264.0,USDJPY!,sell,in,0.05,151.862,1264.0,- 0.35,0.0,0.00,9 591.84,,
2025.02.10 20:45:00,1265.0,USDJPY!,buy,out,0.05,151.999,1265.0,- 0.35,0.0,- 4.51,9 586.98,,
2025.02.11 14:55:00,1266.0,USDJPY!,buy,in,0.05,152.373,1266.0,- 0.35,0.0,0.00,9 586.63,,
2025.02.12 11:10:00,1267.0,USDJPY!,sell,out,0.05,153.484,1267.0,- 0.35,0.0, 36.19,9 622.47,,
2025.02.12 15:30:00,1268.0,USDJPY!,sell,in,0.05,153.463,1268.0,- 0.35,0.0,0.00,9 622.12,,
2025.02.12 15:30:01,1269.0,USDJPY!,buy,out,0.05,154.001,1269.0,- 0.35,0.0,- 17.47,9 604.30,sl 153.887,
2025.02.12 15:55:00,1270.0,USDJPY!,buy,in,0.05,154.427,1270.0,- 0.35,0.0,0.00,9 603.95,,
2025.02.13 00:10:01,1271.0,USDJPY!,sell,out,0.05,154.333,1271.0,- 0.35,0.0,- 3.05,9 600.55,,
2025.02.13 00:15:25,1272.0,USDJPY!,sell,in,0.05,154.323,1272.0,- 0.35,0.0,0.00,9 600.20,,
2025.02.14 15:05:01,1273.0,USDJPY!,buy,out,0.05,152.78,1273.0,- 0.35,0.0, 50.50,9 650.35,,
2025.02.14 15:10:00,1274.0,USDJPY!,buy,in,0.05,152.792,1274.0,- 0.35,0.0,0.00,9 650.00,,
2025.02.14 15:30:17,1275.0,USDJPY!,sell,out,0.05,152.385,1275.0,- 0.35,0.0,- 13.35,9 636.30,sl 152.385,
2025.02.14 18:25:00,1276.0,USDJPY!,sell,in,0.05,152.029,1276.0,- 0.35,0.0,0.00,9 635.95,,
2025.02.14 23:30:00,1277.0,USDJPY!,buy,out,0.05,152.285,1277.0,- 0.35,0.0,- 8.41,9 627.19,,
2025.02.17 02:50:00,1278.0,USDJPY!,sell,in,0.05,151.888,1278.0,- 0.35,0.0,0.00,9 626.84,,
2025.02.17 09:50:00,1279.0,USDJPY!,buy,out,0.05,151.874,1279.0,- 0.35,0.0, 0.46,9 626.95,,
2025.02.17 10:40:00,1280.0,USDJPY!,buy,in,0.05,151.917,1280.0,- 0.35,0.0,0.00,9 626.60,,
2025.02.17 14:01:16,1281.0,USDJPY!,sell,out,0.05,151.475,1281.0,- 0.35,0.0,- 14.59,9 611.66,sl 151.475,
2025.02.17 14:15:00,1282.0,USDJPY!,sell,in,0.05,151.475,1282.0,- 0.35,0.0,0.00,9 611.31,,
2025.02.17 23:25:00,1283.0,USDJPY!,buy,out,0.05,151.46,1283.0,- 0.35,0.0, 0.50,9 611.46,,
2025.02.17 23:45:00,1284.0,USDJPY!,buy,in,0.05,151.492,1284.0,- 0.35,0.0,0.00,9 611.11,,
2025.02.18 01:39:15,1285.0,USDJPY!,sell,out,0.05,151.338,1285.0,- 0.35,0.0,- 5.09,9 605.67,sl 151.339,
2025.02.18 02:15:00,1286.0,USDJPY!,buy,in,0.05,151.588,1286.0,- 0.35,0.0,0.00,9 605.32,,
2025.02.18 11:55:00,1287.0,USDJPY!,sell,out,0.05,151.823,1287.0,- 0.35,0.0, 7.74,9 612.71,,
2025.02.18 12:05:00,1288.0,USDJPY!,sell,in,0.05,151.787,1288.0,- 0.35,0.0,0.00,9 612.36,,
2025.02.18 19:40:00,1289.0,USDJPY!,buy,out,0.05,151.932,1289.0,- 0.35,0.0,- 4.77,9 607.24,,
2025.02.18 19:45:01,1290.0,USDJPY!,buy,in,0.05,151.933,1290.0,- 0.35,0.0,0.00,9 606.89,,
2025.02.19 02:05:00,1291.0,USDJPY!,sell,out,0.05,151.875,1291.0,- 0.35,0.0,- 1.91,9 604.63,,
2025.02.19 06:55:00,1292.0,USDJPY!,sell,in,0.05,151.771,1292.0,- 0.35,0.0,0.00,9 604.28,,
2025.02.19 13:20:00,1293.0,USDJPY!,buy,out,0.05,151.855,1293.0,- 0.35,0.0,- 2.77,9 601.16,,
2025.02.19 14:50:00,1294.0,USDJPY!,buy,in,0.05,151.886,1294.0,- 0.35,0.0,0.00,9 600.81,,
2025.02.19 16:37:10,1295.0,USDJPY!,sell,out,0.05,151.552,1295.0,- 0.35,0.0,- 11.02,9 589.44,sl 151.552,
2025.02.19 17:00:00,1296.0,USDJPY!,sell,in,0.05,151.337,1296.0,- 0.35,0.0,0.00,9 589.09,,
2025.02.20 11:55:00,1297.0,USDJPY!,buy,out,0.05,150.35,1297.0,- 0.35,0.0, 32.82,9 621.56,,
2025.02.20 15:30:00,1298.0,USDJPY!,sell,in,0.05,149.804,1298.0,- 0.35,0.0,0.00,9 621.21,,
2025.02.21 03:35:00,1299.0,USDJPY!,buy,out,0.05,150.136,1299.0,- 0.35,0.0,- 11.06,9 609.80,,
2025.02.21 03:40:00,1300.0,USDJPY!,buy,in,0.05,150.294,1300.0,- 0.35,0.0,0.00,9 609.45,,
2025.02.21 13:30:00,1301.0,USDJPY!,sell,out,0.05,150.273,1301.0,- 0.35,0.0,- 0.70,9 608.40,,
2025.02.21 13:35:01,1302.0,USDJPY!,sell,in,0.05,150.248,1302.0,- 0.35,0.0,0.00,9 608.05,,
2025.02.21 23:30:00,1303.0,USDJPY!,buy,out,0.05,149.16,1303.0,- 0.35,0.0, 36.47,9 644.17,,
2025.02.24 02:10:00,1304.0,USDJPY!,buy,in,0.05,149.312,1304.0,- 0.35,0.0,0.00,9 643.82,,
2025.02.24 02:50:22,1305.0,USDJPY!,sell,out,0.05,148.923,1305.0,- 0.35,0.0,- 13.06,9 630.41,sl 148.924,
2025.02.24 05:30:00,1306.0,USDJPY!,buy,in,0.05,149.319,1306.0,- 0.35,0.0,0.00,9 630.06,,
2025.02.24 17:45:00,1307.0,USDJPY!,sell,out,0.05,149.245,1307.0,- 0.35,0.0,- 2.48,9 627.23,,
2025.02.24 17:55:00,1308.0,USDJPY!,sell,in,0.05,149.222,1308.0,- 0.35,0.0,0.00,9 626.88,,
2025.02.24 22:40:00,1309.0,USDJPY!,buy,out,0.05,149.762,1309.0,- 0.35,0.0,- 18.03,9 608.50,,
2025.02.24 23:15:00,1310.0,USDJPY!,buy,in,0.05,149.766,1310.0,- 0.35,0.0,0.00,9 608.15,,
2025.02.25 06:15:00,1311.0,USDJPY!,sell,out,0.05,149.564,1311.0,- 0.35,0.0,- 6.75,9 601.05,,
2025.02.25 06:30:00,1312.0,USDJPY!,sell,in,0.05,149.519,1312.0,- 0.35,0.0,0.00,9 600.70,,
2025.02.25 12:25:00,1313.0,USDJPY!,buy,out,0.05,149.772,1313.0,- 0.35,0.0,- 8.45,9 591.90,,
2025.02.25 13:35:00,1314.0,USDJPY!,buy,in,0.05,149.933,1314.0,- 0.35,0.0,0.00,9 591.55,,
2025.02.25 16:30:00,1315.0,USDJPY!,sell,out,0.05,149.3,1315.0,- 0.35,0.0,- 21.20,9 570.00,,
2025.02.25 18:35:00,1316.0,USDJPY!,sell,in,0.05,148.843,1316.0,- 0.35,0.0,0.00,9 569.65,,
2025.02.26 04:35:00,1317.0,USDJPY!,buy,out,0.05,149.319,1317.0,- 0.35,0.0,- 15.94,9 553.36,,
2025.02.26 04:50:00,1318.0,USDJPY!,buy,in,0.05,149.366,1318.0,- 0.35,0.0,0.00,9 553.01,,
2025.02.26 10:45:00,1319.0,USDJPY!,sell,out,0.05,149.295,1319.0,- 0.35,0.0,- 2.38,9 550.28,,
2025.02.26 12:15:00,1320.0,USDJPY!,sell,in,0.05,149.272,1320.0,- 0.35,0.0,0.00,9 549.93,,
2025.02.26 14:57:28,1321.0,USDJPY!,buy,out,0.05,149.637,1321.0,- 0.35,0.0,- 12.20,9 537.38,sl 149.633,
2025.02.26 16:10:00,1322.0,USDJPY!,buy,in,0.05,149.685,1322.0,- 0.35,0.0,0.00,9 537.03,,
2025.02.26 18:41:15,1323.0,USDJPY!,sell,out,0.05,149.224,1323.0,- 0.35,0.0,- 15.45,9 521.23,sl 149.225,
2025.02.26 22:00:00,1324.0,USDJPY!,sell,in,0.05,148.838,1324.0,- 0.35,0.0,0.00,9 520.88,,
2025.02.27 03:50:00,1325.0,USDJPY!,buy,out,0.05,149.298,1325.0,- 0.35,0.0,- 15.41,9 505.12,,
2025.02.27 03:55:00,1326.0,USDJPY!,buy,in,0.05,149.338,1326.0,- 0.35,0.0,0.00,9 504.77,,
2025.02.27 23:00:00,1327.0,USDJPY!,sell,out,0.05,149.7,1327.0,- 0.35,0.0, 12.09,9 516.51,,
2025.02.27 23:15:00,1328.0,USDJPY!,sell,in,0.05,149.69,1328.0,- 0.35,0.0,0.00,9 516.16,,
2025.02.28 07:55:00,1329.0,USDJPY!,buy,out,0.05,149.855,1329.0,- 0.35,0.0,- 5.51,9 510.30,,
2025.02.28 08:05:00,1330.0,USDJPY!,buy,in,0.05,149.848,1330.0,- 0.35,0.0,0.00,9 509.95,,
2025.02.28 19:25:00,1331.0,USDJPY!,sell,out,0.05,150.502,1331.0,- 0.35,0.0, 21.73,9 531.33,,
2025.02.28 20:15:00,1332.0,USDJPY!,sell,in,0.05,150.335,1332.0,- 0.35,0.0,0.00,9 530.98,,
2025.02.28 23:30:00,1333.0,USDJPY!,buy,out,0.05,150.569,1333.0,- 0.35,0.0,- 7.77,9 522.86,,
2025.03.03 01:05:00,1334.0,USDJPY!,buy,in,0.05,150.818,1334.0,- 0.35,0.0,0.00,9 522.51,,
2025.03.03 04:15:00,1335.0,USDJPY!,sell,out,0.05,150.347,1335.0,- 0.35,0.0,- 15.66,9 506.50,,
2025.03.03 05:10:00,1336.0,USDJPY!,sell,in,0.05,150.334,1336.0,- 0.35,0.0,0.00,9 506.15,,
2025.03.03 13:50:00,1337.0,USDJPY!,buy,out,0.05,150.975,1337.0,- 0.35,0.0,- 21.23,9 484.57,,
2025.03.03 13:55:00,1338.0,USDJPY!,buy,in,0.05,151.122,1338.0,- 0.35,0.0,0.00,9 484.22,,
2025.03.03 18:30:00,1339.0,USDJPY!,sell,out,0.05,150.186,1339.0,- 0.35,0.0,- 31.16,9 452.71,,
2025.03.03 22:10:00,1340.0,USDJPY!,sell,in,0.05,149.71,1340.0,- 0.35,0.0,0.00,9 452.36,,
2025.03.04 07:35:01,1341.0,USDJPY!,buy,out,0.05,149.462,1341.0,- 0.35,0.0, 8.30,9 460.31,,
2025.03.04 08:35:00,1342.0,USDJPY!,buy,in,0.05,149.421,1342.0,- 0.35,0.0,0.00,9 459.96,,
2025.03.04 11:30:00,1343.0,USDJPY!,sell,out,0.05,148.84,1343.0,- 0.35,0.0,- 19.52,9 440.09,,
2025.03.04 12:30:00,1344.0,USDJPY!,sell,in,0.05,148.836,1344.0,- 0.35,0.0,0.00,9 439.74,,
2025.03.04 18:40:00,1345.0,USDJPY!,buy,out,0.05,148.637,1345.0,- 0.35,0.0, 6.69,9 446.08,,
2025.03.04 20:15:00,1346.0,USDJPY!,buy,in,0.05,148.945,1346.0,- 0.35,0.0,0.00,9 445.73,,
2025.03.05 07:40:00,1347.0,USDJPY!,sell,out,0.05,149.743,1347.0,- 0.35,0.0, 26.65,9 472.03,,
2025.03.05 08:05:00,1348.0,USDJPY!,sell,in,0.05,149.704,1348.0,- 0.35,0.0,0.00,9 471.68,,
2025.03.05 21:15:00,1349.0,USDJPY!,buy,out,0.05,149.123,1349.0,- 0.35,0.0, 19.48,9 490.81,,
2025.03.06 02:25:00,1350.0,USDJPY!,buy,in,0.05,149.239,1350.0,- 0.35,0.0,0.00,9 490.46,,
2025.03.06 08:15:00,1351.0,USDJPY!,sell,out,0.05,148.787,1351.0,- 0.35,0.0,- 15.19,9 474.92,,
2025.03.06 09:00:00,1352.0,USDJPY!,sell,in,0.05,148.782,1352.0,- 0.35,0.0,0.00,9 474.57,,
2025.03.06 17:45:00,1353.0,USDJPY!,buy,out,0.05,148.281,1353.0,- 0.35,0.0, 16.89,9 491.11,,
2025.03.07 02:00:00,1354.0,USDJPY!,buy,in,0.05,148.157,1354.0,- 0.35,0.0,0.00,9 490.76,,
2025.03.07 04:45:00,1355.0,USDJPY!,sell,out,0.05,147.712,1355.0,- 0.35,0.0,- 15.06,9 475.35,,
2025.03.07 05:00:00,1356.0,USDJPY!,sell,in,0.05,147.596,1356.0,- 0.35,0.0,0.00,9 475.00,,
2025.03.07 13:50:00,1357.0,USDJPY!,buy,out,0.05,147.729,1357.0,- 0.35,0.0,- 4.50,9 470.15,,
2025.03.07 14:15:00,1358.0,USDJPY!,buy,in,0.05,147.764,1358.0,- 0.35,0.0,0.00,9 469.80,,
2025.03.07 15:35:21,1359.0,USDJPY!,sell,out,0.05,147.19,1359.0,- 0.35,0.0,- 19.50,9 449.95,sl 147.204,
2025.03.07 16:30:00,1360.0,USDJPY!,sell,in,0.05,147.016,1360.0,- 0.35,0.0,0.00,9 449.60,,
2025.03.07 20:20:57,1361.0,USDJPY!,buy,out,0.05,147.967,1361.0,- 0.35,0.0,- 32.14,9 417.11,sl 147.967,
2025.03.10 04:25:00,1362.0,USDJPY!,sell,in,0.05,147.1,1362.0,- 0.35,0.0,0.00,9 416.76,,
2025.03.10 08:25:00,1363.0,USDJPY!,buy,out,0.05,147.767,1363.0,- 0.35,0.0,- 22.57,9 393.84,,
2025.03.10 08:30:00,1364.0,USDJPY!,buy,in,0.05,147.787,1364.0,- 0.35,0.0,0.00,9 393.49,,
2025.03.10 11:35:00,1365.0,USDJPY!,sell,out,0.05,147.295,1365.0,- 0.35,0.0,- 16.70,9 376.44,,
2025.03.10 12:00:00,1366.0,USDJPY!,sell,in,0.05,147.183,1366.0,- 0.35,0.0,0.00,9 376.09,,
2025.03.10 18:50:00,1367.0,USDJPY!,buy,out,0.05,147.282,1367.0,- 0.35,0.0,- 3.36,9 372.38,,
2025.03.10 21:20:00,1368.0,USDJPY!,buy,in,0.05,147.321,1368.0,- 0.35,0.0,0.00,9 372.03,,
2025.03.11 01:10:00,1369.0,USDJPY!,sell,out,0.05,147.07,1369.0,- 0.35,0.0,- 8.53,9 363.15,,
2025.03.11 02:15:00,1370.0,USDJPY!,sell,in,0.05,146.877,1370.0,- 0.35,0.0,0.00,9 362.80,,
2025.03.11 08:55:00,1371.0,USDJPY!,buy,out,0.05,147.281,1371.0,- 0.35,0.0,- 13.72,9 348.73,,
2025.03.11 09:10:00,1372.0,USDJPY!,buy,in,0.05,147.348,1372.0,- 0.35,0.0,0.00,9 348.38,,
2025.03.11 19:00:00,1373.0,USDJPY!,sell,out,0.05,147.494,1373.0,- 0.35,0.0, 4.95,9 352.98,,
2025.03.11 20:00:00,1374.0,USDJPY!,sell,in,0.05,147.294,1374.0,- 0.35,0.0,0.00,9 352.63,,
2025.03.11 23:05:00,1375.0,USDJPY!,buy,out,0.05,147.822,1375.0,- 0.35,0.0,- 17.86,9 334.42,,
2025.03.11 23:10:01,1376.0,USDJPY!,buy,in,0.05,147.823,1376.0,- 0.35,0.0,0.00,9 334.07,,
2025.03.12 18:05:00,1377.0,USDJPY!,sell,out,0.05,148.286,1377.0,- 0.35,0.0, 15.61,9 349.33,,
2025.03.12 19:00:00,1378.0,USDJPY!,sell,in,0.05,148.319,1378.0,- 0.35,0.0,0.00,9 348.98,,
2025.03.13 12:45:00,1379.0,USDJPY!,buy,out,0.05,148.138,1379.0,- 0.35,0.0, 6.11,9 354.74,,
2025.03.13 13:40:00,1380.0,USDJPY!,buy,in,0.05,148.181,1380.0,- 0.35,0.0,0.00,9 354.39,,
2025.03.13 18:40:00,1381.0,USDJPY!,sell,out,0.05,147.738,1381.0,- 0.35,0.0,- 14.99,9 339.05,,
2025.03.13 19:00:00,1382.0,USDJPY!,sell,in,0.05,147.707,1382.0,- 0.35,0.0,0.00,9 338.70,,
2025.03.14 01:10:00,1383.0,USDJPY!,buy,out,0.05,147.879,1383.0,- 0.35,0.0,- 5.82,9 332.53,,
2025.03.14 01:40:00,1384.0,USDJPY!,buy,in,0.05,147.969,1384.0,- 0.35,0.0,0.00,9 332.18,,
2025.03.14 15:10:00,1385.0,USDJPY!,sell,out,0.05,148.652,1385.0,- 0.35,0.0, 22.97,9 354.80,,
2025.03.14 16:40:00,1386.0,USDJPY!,sell,in,0.05,148.579,1386.0,- 0.35,0.0,0.00,9 354.45,,
2025.03.14 23:00:00,1387.0,USDJPY!,buy,out,0.05,148.644,1387.0,- 0.35,0.0,- 2.19,9 351.91,,
2025.03.17 00:10:02,1388.0,USDJPY!,buy,in,0.05,148.846,1388.0,- 0.35,0.0,0.00,9 351.56,,
2025.03.17 12:45:00,1389.0,USDJPY!,sell,out,0.05,148.657,1389.0,- 0.35,0.0,- 6.36,9 344.85,,
